trip_distance_bin,avg_tip
11.92,6.9731474
11.94,7.007946
11.96,7.018053
12.01,7.054751
12.08,7.029361
12.23,7.0161414
12.29,6.978692
12.31,7.326201
12.39,7.2591877
12.48,7.2590466
12.57,7.0033846
12.67,7.176531
12.88,7.103073
12.9,7.3209853
13.04,7.3401775
13.15,7.4920983
13.21,7.3360314
13.26,6.999215
13.68,7.0718417
13.72,7.467173
13.8,7.6147733
13.81,7.3260283
13.86,7.453832
13.95,7.2921624
14.05,7.1673512
14.15,7.4890623
14.19,7.309659
14.23,7.2252483
14.3,7.7697973
14.51,7.422628
14.65,7.7169046
14.66,7.7205825
14.77,7.6386065
14.79,7.937881
14.81,7.600428
14.92,7.8465414
15.31,8.214115
15.36,7.905355
15.53,7.9964647
15.57,7.8816276
15.67,8.134477
15.74,8.114224
15.78,8.203193
16.18,7.8689766
16.2,8.400625
16.25,8.398038
16.28,8.378569
16.5,8.578752
16.64,8.726769
16.78,8.305062
17.11,8.675347
17.13,8.570108
17.17,8.667254
17.25,8.639505
17.33,8.717171
17.44,8.502779
17.68,8.738671
17.84,9.038337
17.85,8.677692
17.9,8.480185
17.92,8.313662
17.95,8.636212
18.19,8.419203
18.45,8.447298
18.53,8.0053
18.57,8.495032
18.61,8.8799
18.83,8.6423645
18.85,8.901843
18.9,8.499452
18.95,8.490814
19.2,8.790898
19.29,9.152346
19.34,9.265328
19.35,9.003732
19.41,9.2939415
19.6,9.294181
19.68,9.339736
19.77,9.070204
19.9,9.290382
19.94,9.444872
20.15,9.464363
20.23,9.229101
20.34,10.113075
20.39,9.337169
20.41,9.791763
20.54,9.353243
20.62,9.465164
20.74,9.466261
20.85,9.465012
20.9,8.952328
20.93,9.421623
21.0,9.081187
21.09,9.209735
21.11,8.865614
21.17,8.6625
21.26,8.920858
21.44,9.576236
21.52,8.903766
21.67,9.4688015
21.68,9.088208
21.76,8.675129
21.77,8.990896
21.85,7.9692016
21.97,8.746354
22.06,8.631076
22.13,8.085047
22.19,9.730603
22.24,9.300519
22.47,8.901218
22.48,8.612169
22.51,8.607402
22.59,9.940673
22.6,9.103604
22.62,8.76245
22.65,8.302941
22.7,9.120222
22.76,9.613789
22.79,9.870988
22.92,9.146776
22.96,8.712434
22.99,11.416791
23.04,9.444839
23.19,10.542057
23.53,9.380561
23.6,10.31702
23.67,13.285593
23.75,8.742077
23.92,10.475252
24.19,10.415657
24.21,9.376989
24.31,11.015755
24.59,10.708842
24.6,11.130304
24.62,11.460675
24.7,10.905133
24.8,11.28245
24.81,12.555195
24.85,10.1832
24.96,11.529054
25.0,12.352463
25.05,10.228026
25.06,11.251
25.1,11.175127
25.11,11.117711
25.17,10.525875
25.24,10.570128
25.44,10.361923
25.59,12.005065
25.77,12.53618
25.87,12.592442
26.23,12.740886
26.32,11.346731
26.38,11.6672325
26.43,13.807116
26.44,12.754881
26.57,10.732105
26.92,11.912683
27.07,12.761176
27.11,15.154583
27.14,14.0048485
27.32,13.9175
27.36,13.3876
27.38,12.645077
27.52,13.551842
27.54,11.929595
27.74,11.069296
27.75,12.8103075
28.04,12.505306
28.08,11.265682
28.17,13.566
28.24,13.143684
28.35,10.653488
28.52,11.682709
28.58,14.350909
28.74,11.455
28.81,14.588409
28.89,15.568
28.92,13.976286
28.95,10.155556
28.97,12.01347
29.02,10.591666
29.17,12.815319
29.25,14.649744
29.44,14.165757
29.54,20.767273
29.6,15.605184
29.71,10.950571
29.88,12.141304
29.91,11.59862
29.97,19.952759
29.98,11.6292305
30.05,15.238
30.07,16.758787
30.24,22.118334
30.37,13.527391
30.42,13.464074
30.45,15.181429
30.48,11.098
30.64,11.982667
30.67,13.198125
30.74,15.634444
30.84,18.966896
31.03,16.352106
31.05,18.881428
31.16,13.69125
31.21,19.261305
31.27,22.126316
31.36,15.1504345
31.41,15.442857
31.43,10.475833
31.57,20.71647
31.6,17.54541
31.62,16.662
31.79,10.316111
31.83,13.094167
31.9,17.947031
31.93,21.495295
32.05,14.224167
32.1,17.424328
32.11,18.388
32.17,13.516154
32.47,21.612858
32.56,20.4235
32.62,19.604666
32.68,19.623125
32.87,16.198824
32.96,17.478636
33.06,22.055454
33.18,9.117778
33.26,11.972667
33.46,26.10421
33.71,16.369091
33.75,18.283571
33.78,12.215333
33.91,13.617059
34.03,17.898
34.16,17.468
34.32,22.65
34.51,13.9225
34.59,16.104
34.61,15.193334
34.66,14.26
34.8,19.191856
34.82,23.83
34.97,27.646667
35.05,16.952726
35.16,20.712143
35.21,22.065
35.23,11.409091
35.67,19.502144
35.83,20.168182
35.89,22.51909
35.92,11.055715
36.05,15.782727
36.16,21.202223
36.23,14.084737
36.24,22.112143
36.25,21.355999
36.44,19.32375
36.47,27.822
36.54,20.768461
36.59,23.119167
36.7,15.876464
36.76,20.536875
36.89,25.165455
36.91,19.877274
36.92,23.127693
37.01,21.553572
37.08,19.315
37.11,12.921177
37.18,25.66
37.3,18.93703
37.56,20.913334
37.63,20.300909
37.64,31.20143
37.7,19.09352
37.73,18.935833
37.86,13.332308
37.87,23.18
37.89,17.375713
38.01,18.449091
38.06,17.184
38.24,16.024
38.57,9.385715
38.7,19.890238
38.72,23.732
38.74,24.572727
38.8,26.568
38.88,21.016
39.0,17.249783
39.08,21.6
39.15,21.081429
39.28,16.0425
39.33,16.206
39.35,20.7325
39.49,21.896
39.58,21.0875
39.59,26.457273
39.61,39.12
39.85,28.684
39.95,37.544
40.0,25.00261
40.14,22.073334
40.24,34.6925
40.36,34.383636
40.41,38.336
40.45,31.41
40.51,21.418
40.57,20.403334
40.62,16.05889
40.68,0.8333333
40.72,29.008
40.85,25.855
40.96,28.592222
41.06,19.974
41.07,19.65
41.09,21.954
41.21,21.905
41.35,20.325
41.41,23.97125
41.59,31.732
41.75,26.18
41.88,11.548333
41.91,35.925713
42.04,23.634445
42.05,22.390001
42.29,22.656668
42.36,5.5
42.38,24.475
42.39,36.46
42.48,22.015
42.61,18.675
42.64,32.475
42.76,5.555
42.87,11.33
43.07,10.57
43.09,20.921
43.13,18.975
43.14,12.9
43.22,12.0
43.36,34.07
43.42,30.432499
43.5,30.172222
43.58,17.8325
43.6,12.2744
43.62,20.566
43.72,45.21
44.02,28.086666
44.08,21.905
44.24,42.496666
44.33,35.24
44.42,20.028334
44.45,66.784996
44.6,16.580626
44.64,33.53143
44.73,27.101667
44.76,49.98
44.89,36.793335
44.98,25.936666
44.99,0.0
45.34,40.46
45.37,27.210001
45.4,10.395
45.43,41.56
45.45,29.34
45.46,20.775
45.52,0.0
45.65,29.79
45.71,25.105
45.75,30.885
45.8,14.18
46.12,53.16
46.19,19.574999
46.27,0.0
46.29,20.0
46.35,10.1
46.46,30.0
46.5,24.800589
46.52,57.77
46.56,10.0
46.62,10.0
46.67,20.443333
46.8,30.723158
46.85,16.773333
46.88,19.62
46.9,17.2895
47.16,0.0
47.17,7.5
47.27,19.2025
47.31,42.82
47.37,34.6825
47.4,32.044704
47.42,25.84
47.48,18.333334
47.56,36.593334
47.71,11.5
47.76,57.659996
47.89,11.56
47.94,8.333333
48.03,15.0
48.11,23.5
48.13,47.66
48.16,44.5
48.18,10.073333
48.29,6.0
48.31,37.596664
48.46,25.0
48.47,44.03
48.55,0.0
48.76,43.46
48.79,27.93
48.81,29.285
48.85,0.0
48.88,87.77
49.01,10.1
49.08,41.76
49.29,10.0
49.35,26.03
49.41,30.12
49.51,30.5075
49.63,32.58
49.75,43.56
49.8,20.9525
49.82,36.81
49.83,52.76
49.84,20.082
49.93,0.0
50.05,40.885
50.07,20.0
50.12,31.755001
50.13,22.853334
50.16,11.08
50.32,30.0
50.56,41.58
50.61,22.939999
50.65,19.705
50.88,30.43
51.03,20.0
51.08,18.153334
51.12,46.3
51.28,0.0
51.45,25.77
51.5,17.459
51.92,0.0
51.96,0.0
51.99,32.01
52.05,22.76
52.21,20.029999
52.44,47.662
52.51,16.033333
52.83,48.06
52.84,34.92
52.93,5.0
53.26,40.0
53.37,25.23
53.4,35.533333
53.44,42.46
53.64,7.0
53.8,40.787334
53.84,36.34
54.27,43.41
54.28,54.77
54.58,20.0
54.6,21.812
54.62,11.666667
54.66,81.2
54.76,0.0
54.87,0.0
54.88,20.0
54.89,50.21
54.9,19.43125
54.94,30.0
55.27,21.78
55.34,27.776667
55.4,3.0
55.82,0.0
55.84,35.713333
56.74,0.0
57.01,50.96
57.03,20.776667
57.06,23.13
57.56,44.55
57.74,31.206667
58.08,39.665
58.2,15.0
58.26,0.0
58.36,40.06
58.4,23.346
58.58,0.0
59.02,0.0
59.52,0.0
59.53,20.0
59.63,0.08
59.66,30.0
59.71,0.0
59.92,10.0
59.97,0.0
60.03,45.755
60.19,31.21
60.21,0.0
60.25,55.76
60.3,64.8075
61.54,56.16
61.7,0.0
61.75,10.0
61.82,0.0
62.31,64.26
62.41,0.0
62.87,10.0
63.13,25.0
63.23,30.53
63.39,0.0
63.72,50.0
63.99,33.0
64.0,39.202
64.38,23.955
64.4,20.37
65.3,16.736666
65.35,15.0
65.47,0.0
65.65,58.35
65.9,32.825
66.05,10.0
67.0,21.55
67.01,35.0
67.52,6.7
67.74,64.0
68.01,37.31
68.4,0.0
69.54,0.0
69.8,27.073334
69.98,0.0
70.25,60.81
70.3,35.992
70.57,15.0
70.67,91.46
70.97,0.0
71.51,66.56
72.07,0.0
72.37,14.0
73.04,0.0
73.27,0.0
73.71,0.0
73.78,60.51
73.79,19.0
74.29,0.0
75.63,82.66
75.68,100.0
77.19,25.25
78.56,20.0
78.57,0.0
79.56,50.0
79.91,40.0
81.16,68.21
84.77,62.56
85.2,50.0
86.1,0.0
88.3,51.31
91.78,40.0
93.1,69.8
94.87,40.06
95.0,20.0
96.5,5.0
96.9,25.0
98.08,0.0
99.07,0.0
100.7,33.333332
102.64,15.0
104.0,0.0
105.4,0.0
107.56,0.0
107.84,0.0
109.38,0.0
112.0,40.0
112.76,55.16
117.67,30.0
120.3,0.0
124.1,40.716667
125.97,0.0
126.6,43.0
129.19,0.0
129.28,0.0
132.49,30.0
138.52,25.0
140.5,0.0
152.9,0.0
210.13,0.0
2408.25,0.0
0.12,1.5657504
0.16,1.1430142
0.17,1.1395835
0.2,0.81534475
0.24,0.8890843
0.35,0.86675197
0.39,1.1154926
0.48,3.4139664
0.52,4.0147386
0.92,2.0961053
0.93,1.8268919
0.96,2.1506188
1.02,2.6070726
1.05,2.3745177
1.11,2.3990736
1.14,2.2492723
1.15,2.4157352
1.23,2.2315526
1.25,2.0038333
1.3,2.2016509
1.45,2.2104785
1.5,2.157623
1.54,2.048314
1.6,2.2125697
1.67,2.1579669
1.7,2.2921572
1.72,2.128863
1.87,2.4894714
1.93,2.4640694
1.97,2.3171873
2.01,2.3814187
2.06,2.3717837
2.22,2.7564676
2.29,2.597577
2.42,2.9087932
2.43,2.8671927
2.48,2.8928163
2.62,2.9900076
2.64,3.0380313
2.67,3.0023022
2.72,3.0170922
2.86,3.0631514
2.95,3.0301623
2.97,3.2747858
3.06,3.3830187
3.15,3.410271
3.2,3.4070265
3.38,3.6102493
3.39,3.3821347
3.79,3.7017732
4.02,3.7228036
4.08,3.8582292
4.16,3.7862089
4.17,3.7260242
4.2,3.807175
4.25,3.8432674
4.29,3.7775478
4.31,3.826165
4.37,3.8604999
4.41,3.7914798
4.43,3.8604903
4.46,3.7305443
4.71,3.883826
4.74,4.0260305
4.75,4.029697
4.84,3.9609337
4.9,4.0036125
5.06,3.944058
5.68,4.2042403
5.72,4.166197
5.73,4.1620593
5.95,4.2145667
6.06,4.2054324
6.08,4.1688113
6.1,4.2042065
6.21,4.239178
6.23,4.205672
6.48,4.1960635
6.59,4.1851397
6.6,4.302764
6.61,4.3213325
6.83,4.267911
6.93,4.293245
7.19,4.3495603
7.45,4.5010705
7.71,4.7350554
7.73,4.6832094
7.85,4.8291974
7.86,4.7709336
8.13,5.1708174
8.15,5.1601157
8.29,5.2743826
8.32,5.310796
8.41,5.449569
8.5,5.643631
8.51,5.5101113
8.63,5.7339573
8.65,5.6989
8.68,5.707774
8.78,5.868233
8.8,5.8923264
8.9,5.962774
8.91,5.9190106
9.01,6.068539
9.05,6.0081506
9.36,6.175899
9.37,6.238561
9.68,6.3585467
9.76,6.431644
9.79,6.439432
9.88,6.4996085
10.19,6.529732
10.25,6.656462
10.32,6.6792274
10.39,6.736468
10.42,6.7440443
10.45,6.7326636
10.67,6.810522
10.77,6.8594074
11.08,6.837661
11.15,6.9524503
11.19,6.890923
11.48,6.9493575
11.66,6.928997
11.78,7.1021833
11.95,6.9424486
12.19,7.179862
12.22,7.1881275
12.27,7.128759
12.45,7.1810036
12.46,7.217522
12.49,7.1232753
12.6,7.1700087
12.65,7.2135324
12.77,7.2940335
12.87,7.118834
13.06,7.000551
13.18,7.164379
13.22,7.3852367
13.24,7.442153
13.4,7.5087104
13.54,7.189147
13.57,7.330219
13.65,7.3806844
13.69,7.485892
13.87,7.382432
13.89,7.640895
14.2,7.7116265
14.24,7.1742625
14.31,7.3759284
14.69,7.4128594
14.7,7.978789
14.73,7.3716917
14.78,7.668968
14.8,7.867215
14.9,7.9757133
14.91,7.6942406
14.93,7.5346127
14.96,7.6242604
15.03,7.850709
15.14,8.06449
15.27,7.8399563
15.3,8.186239
15.38,8.021311
15.72,8.099475
15.73,8.136594
15.8,8.4135275
15.91,8.034751
16.06,8.402146
16.33,8.323409
16.45,8.119446
16.49,8.353778
16.52,8.544534
16.58,8.373989
16.65,8.413251
16.68,8.7209215
16.77,8.876482
16.84,8.599062
16.88,8.703249
16.94,8.374388
16.97,8.612993
17.09,8.607389
17.15,8.924018
17.26,8.116803
17.27,8.775027
17.42,8.605329
17.45,8.8148155
17.54,8.941257
17.56,8.599236
17.58,8.786529
17.62,8.580078
17.63,8.646325
17.76,8.552345
18.1,8.528425
18.11,8.404375
18.15,8.76696
18.17,8.344241
18.2,8.4281225
18.3,8.612848
18.34,9.043973
18.38,8.371482
18.52,8.510308
18.55,8.4588175
18.56,8.226564
18.58,8.724587
18.69,8.045973
18.8,8.691411
18.89,8.92865
18.91,8.74582
18.92,8.824519
19.13,8.883253
19.59,9.287809
19.61,9.301654
19.63,9.046348
19.75,8.795624
19.79,9.483401
19.98,9.710767
20.07,9.130475
20.11,9.42273
20.29,9.521426
20.31,9.138569
20.56,9.850721
20.65,9.508738
20.68,9.5616665
20.82,8.876056
20.86,8.294606
20.94,8.7125
20.99,9.398058
21.04,8.8807955
21.19,8.545463
21.25,8.593281
21.38,8.839463
21.81,9.366139
21.98,8.456053
22.08,8.597537
22.09,9.431763
22.35,8.777917
22.41,8.679457
22.89,11.114194
22.91,9.815959
22.98,9.546667
23.02,8.637883
23.03,9.2408495
23.07,10.934091
23.23,10.974478
23.27,12.00313
23.28,10.210704
23.43,9.750968
23.44,10.2148485
23.49,9.020171
23.55,13.177438
23.7,10.540624
23.74,9.049681
23.78,10.469075
23.79,11.187454
23.81,9.4491
23.89,9.600696
24.04,10.701111
24.05,10.999333
24.13,12.441224
24.22,11.118241
24.26,11.739204
24.28,10.495641
24.32,11.463333
24.33,12.047789
24.35,10.062604
24.44,8.973132
24.56,12.064732
24.69,11.80798
24.72,10.716888
24.86,9.92153
24.92,11.257216
24.95,8.570494
25.03,12.001515
25.16,12.5211115
25.33,13.499456
25.61,12.522877
25.8,13.567685
25.9,12.447839
25.95,11.045875
26.08,13.145909
26.22,13.999327
26.3,11.613636
26.33,9.701383
26.55,12.529636
26.73,13.379753
26.74,12.7147
26.94,13.354865
26.96,10.554737
27.05,12.609231
27.18,10.762742
27.25,12.182927
27.27,10.384804
27.35,12.033077
27.42,11.977206
27.46,13.854428
27.49,12.920517
27.5,13.265819
27.53,15.6937685
27.55,12.886418
27.63,13.907619
27.67,13.441539
27.79,13.874762
27.8,12.596676
27.83,13.691093
27.95,13.253138
27.99,13.829608
28.05,12.222813
28.12,11.37625
28.13,11.560727
28.14,12.436818
28.2,12.552207
28.29,14.921351
28.37,11.36913
28.42,12.5526
28.44,9.524151
28.5,13.721994
28.78,11.040682
28.91,11.621351
29.03,11.518809
29.05,14.493112
29.15,14.640445
29.23,14.466154
29.29,12.098182
29.4,13.548421
29.42,8.863095
29.62,13.160769
29.63,17.99093
29.7,15.320455
29.74,10.019131
29.75,12.399048
29.77,13.493684
29.78,14.137714
29.89,17.181852
29.93,13.36125
29.96,18.73516
30.0,14.771006
30.06,16.262
30.1,16.936462
30.25,13.901999
30.29,12.3867855
30.34,14.489411
30.4,15.933669
30.54,21.766819
30.57,12.766
30.68,21.892334
30.75,15.9884205
30.98,13.418462
31.0,15.556984
31.13,18.4245
31.15,14.800417
31.19,18.730833
31.28,17.70421
31.37,18.494762
31.51,20.995417
31.59,19.134285
31.63,16.08875
31.66,19.822
31.71,18.727894
31.75,13.7495
31.86,20.459444
32.03,32.080715
32.12,10.3604
32.14,11.6476
32.21,17.448
32.36,20.045626
32.45,18.662916
32.51,16.975
32.72,23.325357
32.8,18.128258
33.14,10.825556
33.15,5.9866667
33.21,9.866
33.34,15.64
33.37,15.653749
33.54,22.289999
33.63,16.712273
33.93,16.590714
33.97,14.3825
33.98,14.335
34.09,20.674118
34.3,14.527105
34.33,17.622
34.39,14.018888
34.4,20.0936
34.42,18.695293
34.46,18.088333
34.48,17.254667
34.86,10.344
34.96,12.467692
35.09,21.721111
35.12,15.894615
35.28,25.148182
35.43,21.431
35.44,16.828823
35.46,12.890625
35.47,18.307333
35.62,21.207857
35.69,29.566923
35.7,16.450853
35.73,24.241177
35.77,24.418571
35.81,11.440833
35.87,16.069231
35.96,17.524
36.14,24.185333
36.48,23.656666
36.5,17.701347
36.69,20.965454
36.72,19.287058
36.82,27.06
36.88,20.392916
36.95,18.335333
37.03,16.832222
37.13,32.434444
37.19,15.967999
37.2,17.4025
37.29,21.617334
37.44,16.235714
37.46,29.1
37.47,17.656155
37.49,21.392221
37.5,17.873125
37.78,16.316
38.1,19.0574
38.14,17.617142
38.19,5.0
38.58,16.686666
38.64,21.06
38.71,6.6666665
38.89,20.796667
39.03,15.769231
39.1,20.762392
39.16,25.86
39.27,22.094545
39.37,24.8825
39.51,48.784
39.57,29.4825
39.7,14.7684
39.83,23.588
39.84,24.426668
39.92,49.035
39.98,34.335
40.01,12.3675
40.02,30.7075
40.03,18.552
40.05,22.992857
40.1,20.72096
40.13,27.672857
40.18,13.952222
40.56,22.248571
40.76,23.82
40.78,30.154545
40.89,21.7025
40.92,0.0
40.98,27.484
41.13,21.816
41.23,54.305
41.3,28.339678
41.33,11.800833
41.43,19.214
41.58,29.326
41.78,28.279999
41.8,22.491936
41.96,27.879
41.97,10.143333
42.01,19.0
42.12,18.717142
42.13,12.75
42.45,6.6266665
42.59,27.146
42.82,19.023333
42.83,25.72
42.86,39.301666
42.91,18.425999
43.23,24.926666
43.25,30.1
43.34,14.911667
43.55,33.345715
43.73,38.314285
43.89,0.0
43.91,23.41
43.92,45.14
44.01,24.546667
44.22,15.3525
44.29,43.06
44.3,31.948
44.54,30.23
44.55,16.666666
44.66,11.25
44.74,0.005
44.8,26.544374
44.97,3.3333333
45.0,23.1065
45.01,13.953334
45.05,20.18
45.06,0.0
45.11,19.98
45.2,19.336666
45.3,20.771738
45.33,10.0
45.49,0.0
45.67,35.0
45.69,7.5
45.7,19.85111
45.73,42.985
45.82,0.0
45.89,21.086666
46.3,32.476665
46.33,0.0
46.4,18.713572
46.47,0.0
46.51,19.248
46.61,28.456667
46.73,32.31
46.74,48.76
46.96,21.814999
46.99,32.26
47.0,28.682222
47.01,41.21
47.04,40.775
47.07,36.41
47.36,35.956665
47.45,19.425
47.46,27.67
47.59,24.1775
47.63,12.5
47.78,0.0
47.81,29.029999
47.84,0.0
47.92,16.666666
48.32,30.0
48.45,31.915
48.58,20.405
48.83,22.5
48.9,33.373333
49.4,20.0375
49.46,5.01
49.65,11.25
49.69,26.57
49.74,35.266666
50.06,10.0
50.38,0.0
50.57,36.213333
50.9,21.464546
50.93,36.08
51.13,21.25
51.15,30.178
51.26,28.46
51.51,20.0
51.54,24.73
51.58,39.866665
51.64,10.8
51.78,33.515
51.85,7.5
52.29,25.553333
52.53,56.21
52.66,20.0
52.73,22.255
52.78,10.0
52.89,30.0
52.91,0.0
52.99,22.35
53.04,31.855
53.1,17.233334
53.29,39.85
53.33,0.0
53.39,10.0
53.43,17.28
53.61,0.075
53.72,11.71
53.9,32.54286
54.32,10.0
54.61,0.0
54.63,25.36
54.83,29.47
54.96,25.93
55.41,73.82
55.43,47.82
55.46,12.5
55.59,0.0
55.7,27.02143
55.73,0.0
55.74,44.79
56.4,8.0
56.77,24.105
56.93,0.0
57.12,68.21
57.52,53.06
57.82,5.55
58.16,15.5
58.21,10.0
58.3,36.565
58.61,62.16
58.78,0.0
59.13,22.5
59.51,36.05
59.83,68.2
59.9,23.224998
60.07,27.48
60.45,52.08
60.52,10.0
60.67,33.725
60.76,0.0
61.37,10.0
61.62,77.26
61.64,20.0
62.27,30.0
62.3,20.439999
62.56,41.893333
62.58,33.81
62.6,15.780001
62.81,50.0
62.91,30.0
63.0,48.57
63.1,28.75
63.53,0.0
63.67,15.0
63.87,30.0
64.15,48.36
64.72,0.0
64.92,56.2
65.04,67.46
65.05,15.0
65.08,36.0
65.19,20.0
65.6,30.0
65.96,20.0
66.09,0.0
66.14,20.0
66.3,12.625
66.41,0.0
66.6,28.494999
66.67,39.54667
66.7,19.0
67.02,40.295002
67.28,25.0
68.06,22.695
68.44,0.0
68.56,68.64
68.64,0.0
68.67,6.0
68.92,6.0
69.15,10.0
69.24,26.26
69.31,53.56
69.35,91.0
69.41,0.0
69.66,0.045
70.52,25.0
70.58,36.28
70.6,18.75
71.0,75.6
71.21,0.0
71.28,20.0
72.3,29.0125
72.41,0.0
72.57,68.66
74.49,40.08
74.6,45.0
75.9,77.5
76.1,51.025
76.12,0.0
76.25,0.0
76.54,30.0
76.69,0.0
77.13,49.36
77.35,35.0
77.5,0.0
77.83,10.0
78.2,0.0
79.01,28.0
79.1,65.0
79.69,0.0
80.4,5.0
80.68,42.91
81.26,0.0
81.3,0.0
82.66,0.0
83.13,0.0
85.0,10.0
86.32,0.0
86.7,0.0
87.1,0.555
87.73,0.0
88.38,0.0
88.74,79.01
89.2,63.39
89.72,0.0
90.25,20.08
90.81,0.0
92.0,0.0
93.4,77.35
94.46,11.71
95.1,0.0
95.33,75.56
96.94,0.0
97.36,80.06
97.51,0.0
103.41,45.0
104.15,0.0
106.45,0.0
107.3,0.0
116.6,0.01
117.92,0.0
120.47,40.0
121.2,0.0
123.7,0.0
141.79,0.0
151.3,414.12
154.32,0.0
162.97,9.2
248.6,0.0
301.9,0.0
528.88,0.0
1723.45,0.0
0.06,1.9377224
0.23,0.86920875
0.33,0.77549577
0.34,0.8893036
0.46,3.9378614
0.6,3.5043278
0.66,2.4657533
0.68,1.7687213
0.69,3.193045
0.7,3.0245547
0.73,2.4350944
0.76,3.5415435
0.78,2.355271
0.85,2.438058
1.01,1.9068608
1.04,2.2453125
1.16,2.2226517
1.2,2.3356087
1.22,2.1907287
1.27,2.1912522
1.36,2.1683
1.39,1.9523066
1.43,2.0923939
1.47,2.1950696
1.61,2.1469498
1.68,2.2104762
1.69,2.178343
1.76,2.144212
2.07,2.4903543
2.08,2.4173493
2.11,2.515653
2.28,2.7758882
2.3,2.7746153
2.31,2.8016765
2.4,2.8719552
2.41,2.7832642
2.77,3.0985594
2.81,3.1404173
3.03,3.2926404
3.09,3.293594
3.1,3.300848
3.17,3.36609
3.28,3.3641653
3.3,3.4023461
3.31,3.479371
3.33,3.4277716
3.52,3.5075753
3.56,3.5819001
3.59,3.4251351
3.77,3.69281
3.93,3.7248945
4.01,3.765611
4.09,3.8070714
4.14,3.758229
4.3,3.8365371
4.5,3.8606288
4.61,3.9052992
4.68,3.9623182
4.83,3.9936907
4.86,3.9912508
4.89,3.948154
4.93,3.9418035
5.03,3.9826338
5.07,3.9860752
5.14,4.0869803
5.18,4.103127
5.19,3.996942
5.38,4.108457
5.4,4.1603537
5.51,4.0521574
5.54,4.0713787
5.62,4.1436634
5.79,4.211595
5.82,4.0972066
5.89,4.2008424
5.93,4.2269692
5.96,4.1855664
6.02,4.156527
6.07,4.142937
6.18,4.1521115
6.26,4.256718
6.35,4.233556
6.45,4.167945
6.47,4.2114844
6.81,4.2898116
6.85,4.2666836
6.88,4.252442
7.0,4.342579
7.16,4.402328
7.3,4.4827952
7.35,4.468692
7.42,4.459054
7.47,4.5628505
7.53,4.566571
7.54,4.571189
7.58,4.594732
7.62,4.6060724
7.65,4.6276116
7.97,4.978238
8.0,5.0674314
8.01,4.9240994
8.05,5.0295954
8.33,5.303511
8.35,5.3481555
8.46,5.473641
8.47,5.452295
8.74,5.7366014
8.76,5.776242
8.84,5.8675594
8.93,5.8307467
8.95,5.991484
8.96,5.92348
9.04,5.9852414
9.11,5.9938626
9.27,6.1762643
9.45,6.3077073
9.49,6.317649
9.58,6.3740244
9.66,6.368336
9.71,6.4296336
9.81,6.3522224
9.87,6.4520893
9.95,6.4907794
10.05,6.5808296
10.09,6.5216784
10.24,6.653394
10.54,6.7985015
10.58,6.775925
10.59,6.790031
10.6,6.809768
10.63,6.8917212
10.64,6.759922
10.68,6.775166
10.84,6.9263134
11.12,6.897491
11.2,6.902037
11.25,6.8753147
11.26,6.8492684
11.43,6.8740735
11.47,6.9386415
11.54,6.8496003
11.64,6.986479
11.68,6.947774
12.05,6.9974985
12.09,7.052747
12.15,6.9672184
12.16,7.1711287
12.21,7.090725
12.35,7.0570827
12.37,7.113012
12.38,7.036688
12.4,7.225995
12.44,7.1115046
12.5,7.195484
12.66,7.139735
12.74,7.058758
12.85,7.054485
12.91,7.2928624
13.02,7.3067265
13.08,7.0505753
13.12,7.3405533
13.13,7.073499
13.25,7.0675917
13.28,7.3347816
13.3,7.5060983
13.33,7.4316416
13.64,7.114315
13.67,7.401906
13.74,7.071322
13.75,7.2833095
13.82,7.376195
13.92,7.5499616
13.94,7.667752
13.96,7.5495944
14.07,7.1654825
14.26,7.2937093
14.33,7.25895
14.45,7.450558
14.47,7.4242363
14.63,7.6161003
14.68,7.4587855
14.89,7.5528893
15.08,7.6113167
15.17,7.641591
15.23,7.737643
15.47,8.077506
15.52,8.0631275
15.6,8.345957
15.62,8.108806
15.66,8.122133
15.83,7.9346023
15.97,8.23607
16.01,8.159595
16.1,8.494097
16.11,8.097525
16.12,8.336379
16.17,8.35953
16.21,8.446976
16.23,8.208017
16.55,8.659805
16.59,8.728397
16.93,8.825079
17.03,8.629452
17.18,8.605332
17.2,8.691267
17.36,8.474417
17.46,8.633835
17.52,8.834677
17.61,8.697909
17.64,8.444764
17.78,8.64242
17.87,8.40257
18.13,8.493406
18.32,8.474523
18.36,8.411074
18.62,8.493739
18.63,8.530578
18.79,8.714488
18.81,8.663296
18.99,8.641916
19.03,8.843169
19.04,8.651931
19.06,8.992494
19.07,8.834448
19.1,8.755618
19.26,8.358327
19.31,8.742503
19.37,9.430257
19.39,9.055263
19.43,9.201119
19.44,8.873601
19.48,9.0926
19.49,9.667893
19.81,9.015767
19.85,9.107512
19.99,9.975517
20.02,9.370705
20.03,8.888073
20.1,9.33097
20.13,9.6075
20.16,9.833633
20.22,9.845292
20.28,9.275091
20.72,9.321397
20.91,9.664655
21.05,9.3934145
21.08,9.939174
21.24,8.80095
21.4,9.166473
21.43,9.809216
21.49,8.626544
21.59,8.215111
21.63,8.667572
21.71,9.131857
21.73,8.787619
21.93,8.23772
22.01,8.934602
22.18,9.196118
22.29,9.418648
22.45,9.696433
22.5,9.56231
22.56,9.782446
22.61,9.366923
22.69,8.706309
22.72,8.676937
22.77,9.661749
23.01,9.755115
23.2,9.802168
23.24,9.36336
23.34,10.078855
23.4,10.017019
