fare_amount_bin,avg_tip
65.7,5.06
65.93,0.0
66.08,16.55
66.2,4.4666667
66.47,14.51
66.73,0.0
67.12,16.85
67.22,0.0
67.34,8.178
67.36,8.561429
67.41,0.0
67.42,6.77
67.43,13.65
67.7,10.200001
67.97,0.0
68.23,0.0
68.69,0.0
68.76,12.152975
68.78,13.8
68.8,12.606774
68.83,0.0
68.89,4.6
69.09,13.733334
69.4,13.82
69.45,6.975
69.72,9.25
69.75,0.0
69.86,8.5325
69.87,11.91
70.05,5.075
70.09,8.83
70.1,0.0
70.27,1.093077
70.35,0.0
70.8,11.164706
70.87,9.0
71.04,0.0
71.47,0.0
71.7,0.0
71.72,0.0
71.78,14.46
71.87,14.53
71.89,14.54
72.2,5.4
72.25,13.231818
72.8,12.035556
72.88,25.82
73.3,12.243077
73.56,11.534
73.8,12.43
74.47,12.0
74.63,14.99
74.7,9.719444
75.06,12.35625
75.59,0.0
75.61,0.0
76.52,0.0
76.66,12.01
76.93,0.0
77.62,15.58
78.8,7.510909
78.82,6.784
79.18,0.0
79.19,0.0
79.55,0.0
79.77,0.0
80.02,19.3
81.0,13.969092
81.06,16.29
81.1,16.25
81.25,5.47
81.68,0.0
82.3,10.39
82.82,23.53
83.3,12.525001
83.45,16.75
83.87,10.0
84.36,25.4
84.38,19.17
84.44,16.974998
85.59,21.57
86.6,10.0
86.88,0.0
87.06,13.18375
87.85,10.0
89.46,10.0
89.5,14.895139
89.7,9.135
89.86,0.0
89.89,7.035
89.9,18.04
91.16,18.29
91.58,18.35
92.15,0.0
92.76,3.3333333
92.8,10.8381815
92.92,3.0
94.36,7.7799997
94.91,15.0
95.2,19.2
95.26,14.0
96.51,19.35
96.78,0.0
97.8,20.0
98.06,19.65
99.1,19.85
99.9,21.15
99.99,13.076364
100.55,19.503334
102.02,13.673333
102.25,17.28647
102.8,17.534
103.75,19.201666
104.35,0.0
104.8,22.27
105.0,16.065859
105.55,16.210001
105.8,15.900001
106.23,0.0
106.55,0.0
108.08,10.0
109.76,22.0
110.79,22.22
111.78,26.17
112.5,17.761906
113.03,22.77
113.15,24.89
113.25,17.191944
114.44,17.9
114.8,29.4
116.03,29.21
116.26,23.3
118.11,27.03
118.18,0.0
119.32,23.9
119.56,0.0
120.2,21.675
120.5,17.425838
122.5,18.740828
123.5,17.866684
124.7,0.0
124.99,25.06
126.76,10.0
126.8,10.0
127.06,10.0
127.76,23.855
128.5,16.343166
130.0,17.244564
130.12,29.68
134.0,19.270044
134.21,0.0
134.4,15.0
134.88,0.0
135.8,12.3
136.8,20.0
138.26,18.503334
138.32,34.66
139.22,27.9
139.97,0.0
141.8,20.0
143.5,20.705385
143.56,28.75
144.0,20.62184
144.3,0.0
144.55,0.0
145.0,21.134453
145.76,29.21
147.5,22.785511
148.75,34.905
150.0,18.24622
150.15,40.0
150.75,27.6775
150.85,30.2
151.87,0.0
152.26,30.51
152.52,0.0
152.8,23.18
153.0,19.84549
155.6,0.0
157.5,17.331667
158.99,0.0
159.75,15.0
160.25,22.053333
162.5,22.991379
163.66,0.0
164.0,23.638048
164.6,37.215
166.66,22.62
166.8,40.135002
166.95,15.0
169.0,21.920317
169.99,0.0
170.2,0.0
172.88,34.58
173.5,24.617392
174.0,25.528027
178.01,35.66
178.25,33.166668
180.5,16.207647
181.25,0.0
181.5,20.845
183.0,30.196596
187.5,31.5025
190.5,34.69077
192.92,10.0
192.94,39.8
194.5,18.864286
198.0,21.448637
199.0,22.084444
199.2,0.0
199.3,0.0
201.5,33.407143
205.0,25.751112
205.75,41.2
214.5,15.7775
218.0,28.523878
219.0,24.145384
221.5,15.653333
221.57,44.35
225.17,30.0
225.25,22.55
228.95,0.0
229.0,23.487223
234.0,23.02421
237.55,0.0
237.85,0.0
239.5,41.41857
240.0,26.323812
241.0,37.012
242.0,27.706944
242.42,10.0
244.44,0.1
246.5,49.7775
248.2,0.0
249.56,49.95
255.09,10.0
258.25,22.0
266.66,50.09
268.0,25.032667
270.75,55.036667
272.72,10.0
273.75,20.0
287.0,29.664091
287.75,72.14
288.0,44.718
288.5,46.386665
295.0,32.630627
298.0,29.916666
301.0,0.0
305.01,30.0
309.0,0.0
330.0,12.894444
333.0,33.38
334.0,55.65333
335.0,14.77625
339.0,52.637497
346.75,69.41
348.0,10.0
366.55,77.02
382.0,72.5
388.0,39.505
435.0,0.0
480.5,96.36
491.5,0.05
523.0,40.0
546.5,0.0
557.0,0.0
580.0,0.0
600.0,0.0
608.0,0.0
685.45,0.0
699.2,0.0
880.0,0.0
950.0,0.0
2693.0,0.0
3010.5,0.0
6006.5,0.0
187436.45,0.0
0.01,3.2679467
0.03,3.4
0.07,0.0
0.19,0.0
0.29,0.0
0.31,0.0
0.5,0.53770834
0.54,0.0
0.95,0.06666667
1.08,0.085
1.52,0.0
2.7,0.645
2.8,1.0238096
2.9,0.0
3.22,0.0
4.6,0.46
5.53,0.0
5.7,0.20611112
5.87,0.0
6.2,0.75233334
6.56,1.4200001
6.66,1.283
6.75,0.0
7.1,0.73454547
7.2,0.9479412
7.9,1.1671429
8.1,1.5666666
8.16,1.73
8.56,0.0
8.59,1.88
8.77,0.0
8.92,1.94
8.97,0.0
9.33,3.05
9.38,1.9
9.99,1.04
10.11,2.08
10.14,1.0
10.3,1.9518739
10.61,0.0
10.8,2.0859604
11.39,2.92
11.55,0.0
11.56,0.0
11.69,0.62
11.75,1.1275
12.2,1.9835714
12.42,2.2350001
12.76,0.0
12.8,2.3651197
12.95,0.0
13.45,5.0
14.09,0.0
14.16,2.2450001
14.76,1.0033333
15.19,0.0
15.24,0.0
15.29,0.0
15.44,0.0
15.71,0.0
15.75,0.23619048
15.85,0.0
15.9,1.1811111
15.95,0.40416667
16.02,0.0
16.04,0.0
16.09,0.94692314
16.13,0.0
16.14,0.0
16.32,0.0
16.7,0.85
16.82,0.0
16.9,3.166
17.23,0.0
17.32,0.0
17.34,0.0
17.77,0.6547059
17.88,0.24
18.07,0.0
18.09,0.63
18.21,0.0
18.37,0.0
18.43,0.0
18.44,0.0
18.47,0.0
18.68,0.0
18.74,0.0
18.78,0.0
18.93,0.42222223
19.19,0.0
19.27,0.0
19.32,0.0
19.45,0.0
19.88,0.0
19.93,0.0
20.17,0.24777777
20.2,0.22105262
20.25,0.0
20.35,0.0
20.37,0.0
20.45,0.0
20.53,0.0
20.64,0.0
20.96,0.0
21.06,1.8671428
21.1,0.5094118
21.57,0.0
21.61,0.0
21.87,0.0
21.88,0.0
21.95,0.0
21.96,0.0
22.0,3.849071
22.02,0.31785712
22.07,0.0
22.14,0.0
22.21,0.96428573
22.28,0.0
22.46,0.0
22.52,0.0
22.57,0.0
22.78,0.0
22.88,0.51555556
22.9,0.0
22.93,0.0
23.16,0.39083335
23.18,0.0
23.26,0.0
23.31,0.0
23.42,0.0
23.47,0.0
23.54,0.0
23.61,0.0
23.63,0.0
23.91,0.0
24.17,0.0
24.27,0.0
24.37,0.0
24.4,0.56
24.47,0.0
24.49,0.0
24.65,0.0
24.67,0.0
24.68,0.0
24.71,0.0
25.02,0.0
25.22,1.0583333
25.25,0.46363637
25.27,0.0
25.42,0.0
25.46,0.0
25.48,0.0
25.53,0.0
25.58,1.6125
25.7,1.0776471
25.93,0.0
25.94,0.0
26.01,0.0
26.03,0.0
26.25,1.7230769
26.29,0.0
26.37,0.0
26.47,0.0
26.59,0.0
26.6,2.146
26.68,0.0
26.88,0.0
26.95,0.69
26.98,0.0
27.04,0.0
27.12,0.0
27.26,0.0
27.29,0.0
27.41,0.0
27.57,0.0
27.68,0.0
28.06,2.5845454
28.19,0.0
28.22,0.0
28.23,0.0
28.32,0.0
28.41,0.0
28.43,0.0
28.48,0.0
28.49,0.0
28.53,0.0
28.67,0.0
28.7,0.64444447
28.9,0.725
28.93,0.0
28.99,0.0
29.01,0.0
29.08,0.0
29.13,0.0
29.19,0.0
29.35,0.8
29.38,0.0
29.52,0.0
29.53,0.0
29.68,0.0
29.73,0.0
29.76,0.0
29.95,0.0
29.99,1.206
30.15,0.0
30.17,0.0
30.2,0.6628571
30.27,0.0
30.41,0.0
30.46,0.0
30.58,0.0
30.59,0.0
30.62,0.0
30.63,0.0
30.76,0.27272728
30.79,0.0
31.1,1.2
31.23,0.0
31.89,0.0
31.94,0.0
32.08,0.0
32.27,0.0
32.28,0.0
32.34,0.0
32.35,0.0
32.39,0.0
32.42,0.0
32.49,0.0
32.53,0.0
32.57,0.0
32.6,0.94714284
32.65,0.0
32.78,0.0
33.05,3.5
33.1,3.7825003
33.17,0.0
33.19,0.0
33.25,5.909
33.29,0.0
33.33,3.3331034
33.49,0.0
33.76,0.56666666
33.85,0.7588889
33.86,0.0
33.88,0.0
33.92,0.0
34.17,0.0
34.24,0.0
34.28,0.0
34.45,0.0
34.54,1.7585715
34.64,0.0
34.69,0.0
34.75,0.0
34.88,1.414
35.26,0.0
35.35,0.0
35.36,1.8205262
35.4,0.6961539
35.41,0.0
35.61,0.0
35.64,0.0
35.65,0.32454544
35.68,0.0
35.85,0.0
36.01,0.0
36.11,0.0
36.13,0.0
36.3,6.092973
36.32,0.0
36.4,0.97176474
36.42,0.0
36.45,0.0
36.46,0.0
36.57,0.0
36.71,0.0
36.75,0.0
36.86,0.74
36.9,1.1392857
37.02,0.0
37.09,0.935
37.26,1.875
37.27,0.6
37.32,0.0
37.37,0.0
37.52,0.0
37.8,5.389167
37.81,0.0
37.85,0.0
37.93,0.0
37.96,2.29
37.97,0.0
37.99,0.0
38.17,0.0
38.32,0.0
38.34,0.0
38.35,0.0
38.36,1.1416667
38.43,0.0
38.49,0.0
38.54,0.0
38.56,5.9966664
38.63,2.5966666
38.68,0.0
38.95,0.0
38.96,0.0
39.19,0.0
39.32,2.4
39.34,0.0
39.44,0.0
39.46,0.0
39.5,7.2646146
39.54,0.0
39.56,6.9822726
39.97,0.0
39.99,4.678421
40.04,0.8
40.21,0.0
40.28,1.4742857
40.52,0.0
40.54,1.4645834
40.69,0.0
40.74,0.0
40.75,1.2825
40.8,6.265
40.83,0.0
41.17,0.0
41.31,0.0
41.54,4.811818
41.62,0.0
41.64,0.0
41.65,0.0
41.67,0.0
41.72,0.0
41.73,0.0
41.86,2.8433332
41.9,0.0
41.93,0.0
42.08,0.0
42.17,0.0
42.23,0.0
42.3,5.977647
42.32,0.0
42.68,0.0
42.7,3.0583334
42.72,0.0
42.84,0.0
42.9,0.0
42.93,0.0
43.03,1.2
43.32,1.5818181
43.47,0.0
43.49,0.0
43.65,2.2225
43.74,0.0
43.76,0.0
43.85,5.7014284
44.0,7.754137
44.23,0.0
44.46,0.0
44.56,5.5629034
44.81,0.0
44.94,0.0
44.95,4.55
45.04,0.0
45.16,0.0
45.56,7.3652635
45.58,0.0
45.61,0.0
45.77,1.165
45.91,0.0
46.07,0.0
46.1,3.0833333
46.16,0.0
46.2,0.0
46.42,0.0
46.45,0.0
46.64,0.0
46.77,0.0
46.78,0.0
46.81,0.0
46.95,0.0
47.08,0.0
47.09,1.3685714
47.1,0.0
47.19,0.0
47.26,1.9
47.28,0.0
47.33,0.0
47.44,0.0
47.54,3.2233334
47.55,0.0
47.68,0.0
47.83,0.0
47.9,7.0445457
47.95,5.883333
47.99,9.65
48.01,0.0
48.17,0.0
48.2,7.87
48.21,0.0
48.23,0.0
48.28,0.0
48.39,0.0
48.6,4.346
48.62,0.0
48.67,0.0
48.73,0.0
48.77,0.0
48.91,0.0
48.96,0.0
48.99,0.0
49.03,0.0
49.06,9.212353
49.21,0.0
49.22,0.0
49.32,0.0
49.61,0.0
49.62,0.0
50.0,8.112827
50.1,6.075
50.24,0.0
50.27,0.0
50.3,7.1272726
50.34,0.0
50.39,0.0
50.4,0.0
50.46,3.1725
50.48,0.0
50.59,0.0
50.69,0.0
50.72,0.0
50.8,9.397693
50.82,0.0
51.02,0.0
51.06,10.382143
51.22,0.0
51.36,0.0
51.37,0.0
51.52,0.0
51.53,5.185
51.55,0.0
51.59,0.0
51.61,0.0
51.71,0.0
51.77,0.0
51.81,0.0
51.9,0.0
51.95,0.0
51.97,0.0
52.15,0.0
52.16,0.0
52.24,0.0
52.3,6.978889
52.41,0.0
52.49,0.0
52.55,1.7616667
52.63,0.0
52.76,7.7386665
53.0,8.323808
53.05,0.0
53.14,0.0
53.19,0.0
53.2,3.6000001
53.5,8.329034
53.52,0.0
53.54,0.0
53.65,0.0
53.7,2.857143
53.79,0.0
54.07,0.0
54.16,0.0
54.31,0.0
54.34,0.0
54.41,0.0
54.42,0.0
54.49,0.0
54.81,0.0
55.07,0.0
55.08,0.0
55.26,2.8025
55.5,8.665872
55.56,7.5091667
55.66,0.0
55.83,0.0
55.91,0.0
56.09,0.0
56.11,0.0
56.12,0.0
56.16,5.645
56.41,0.0
56.62,0.0
56.66,11.39
56.7,5.6625
56.82,0.0
56.83,0.0
56.92,0.0
56.94,0.0
57.05,13.95
57.13,0.0
57.38,0.0
57.57,8.7125
57.61,0.0
57.68,0.0
57.78,10.0
57.93,0.0
58.07,0.0
58.38,0.0
58.66,0.0
58.75,7.760909
58.86,12.682
59.21,0.0
59.29,0.0
59.3,9.56831
59.67,0.0
59.7,6.958958
59.75,0.0
59.86,4.2460003
59.93,0.0
59.99,9.74
60.01,0.0
60.06,10.030556
60.28,0.0
60.5,9.595185
60.83,0.0
60.9,12.175
60.96,0.0
60.97,0.0
60.99,15.45
61.0,9.680894
61.01,0.0
61.07,0.0
61.15,0.0
61.23,0.0
61.42,0.0
61.48,0.0
61.9,0.0
62.2,11.209364
62.26,11.199208
62.37,6.265
62.4,0.0
62.51,6.33
62.53,0.0
62.7,11.195416
62.74,14.15
62.86,12.615
63.21,0.0
63.24,0.0
63.34,10.16
63.45,8.533334
63.51,0.0
63.59,15.97
63.65,0.0
63.78,0.0
64.28,0.0
64.33,0.0
64.42,0.0
64.47,6.475
64.51,0.0
64.76,12.464545
64.93,13.05
65.12,8.786667
65.34,9.155
65.48,0.0
65.56,8.638889
65.74,13.31
65.76,10.57
65.8,11.488552
65.82,7.0
66.06,0.0
66.17,0.0
66.25,18.05
66.36,16.65
66.5,11.610627
66.76,8.54
66.84,0.0
66.87,0.0
67.06,7.8566666
67.24,14.65
67.47,0.0
67.55,0.0
67.61,0.0
67.87,10.0
68.05,10.29
68.26,11.393333
68.54,13.81
68.59,15.85
68.61,0.0
68.75,7.81625
68.93,0.0
69.2,5.211515
69.3,10.6491995
69.39,13.9
69.78,15.879999
69.85,10.0
70.06,7.174286
70.86,9.533334
71.33,0.0
71.46,0.0
72.1,15.63
72.39,0.0
72.6,14.55
72.67,14.63
72.7,10.0
72.76,13.072222
72.86,14.63
73.06,7.9445453
73.36,13.133333
73.83,0.0
73.86,10.0
74.02,0.0
74.2,7.3096
74.46,11.5
74.93,0.0
74.95,0.0
75.05,0.0
75.37,0.0
76.45,0.0
76.55,10.3133335
76.65,0.0
77.0,13.3702965
77.56,17.560001
77.6,15.58
77.77,10.259334
78.4,15.68
78.45,0.0
78.5,13.451554
79.48,15.96
79.6,15.96
79.7,9.53913
79.86,16.03
79.99,13.104
80.5,13.1487875
81.09,11.95
81.85,8.0
82.44,16.55
82.5,13.975933
83.35,20.08
83.5,13.862007
83.56,3.3333333
84.2,10.356
84.39,16.970001
84.47,18.436
85.06,24.46
85.5,14.291776
85.55,9.908751
85.99,17.25
86.4,3.0
86.75,15.845
86.78,17.994999
87.49,0.0
88.56,8.935
88.58,0.0
88.7,19.99
89.36,8.95
89.47,18.05
89.49,17.96
89.76,10.826
90.99,10.0
91.2,18.3
91.81,18.4
92.47,0.0
93.0,14.668982
93.43,0.0
93.44,0.0
93.7,22.45
93.76,11.165
94.3,6.292857
94.43,0.0
95.55,11.385
95.65,10.0
95.7,11.96
95.75,11.2699995
95.8,13.44375
96.3,17.955
96.98,0.0
98.2,19.7
98.5,15.890938
99.5,15.166098
100.09,20.08
100.44,20.1
100.45,60.0
100.82,20.2
101.55,0.0
101.98,15.0
102.0,16.489702
102.2,10.0
103.0,16.840227
103.3,25.9
104.44,17.5
105.26,21.11
105.6,26.550001
105.7,0.0
106.6,21.35
107.76,0.0
109.86,20.0
109.99,19.528334
110.56,10.0
110.77,25.45
111.0,17.929976
111.04,0.0
111.14,0.0
111.71,0.0
113.23,2.0
114.7,18.75
115.11,23.115
115.8,18.468
116.25,10.0
117.11,29.35
117.8,23.6
118.7,27.05
118.78,12.96
118.99,23.85
119.76,28.47
121.0,18.535498
121.35,36.5
122.06,0.0
122.15,0.0
122.2,25.875
123.06,37.0
124.51,31.25
125.88,18.25
126.24,25.3
127.34,25.515
127.56,16.036667
127.77,25.0
128.0,19.275597
128.56,38.66
129.2,17.56
129.98,20.0
130.01,0.0
132.8,31.4
136.0,18.556059
136.52,0.0
137.75,12.412001
138.2,0.0
138.35,0.0
138.56,12.0
139.7,9.333333
140.99,0.0
141.25,29.91
142.3,22.0
143.94,15.0
147.73,41.76
149.19,4.5
149.49,25.0
150.4,0.0
150.55,0.0
153.2,10.0
153.3,46.23
153.75,24.664
155.25,30.398
156.3,0.0
157.75,31.6
157.77,19.004
158.5,24.191818
158.88,39.88
159.09,0.5
160.6,32.18
161.46,0.0
161.5,24.03143
161.8,10.0
163.0,19.79077
165.55,0.0
165.75,41.64
166.5,19.654615
170.0,20.625898
171.6,0.0
176.25,17.65
176.75,15.0
177.0,21.132452
177.7,18.333334
179.8,0.0
180.86,36.33
181.0,25.32
183.33,22.0
184.44,25.912498
184.55,37.07
185.0,23.892164
187.07,13.0
187.75,37.71
187.77,56.57
189.25,10.0
193.0,24.552187
194.25,15.0
197.26,20.0
199.99,31.278183
201.25,27.956667
207.75,0.0
215.5,25.44125
222.25,44.5
224.0,27.710302
225.22,27.6
226.5,0.0
231.0,22.0625
231.5,29.417143
232.0,39.438
233.24,40.0
234.5,28.63
238.0,21.346111
242.5,6.25
243.89,0.44
245.09,0.0
245.46,25.0
245.5,25.316
245.55,50.269997
246.26,52.55
249.5,10.0
250.0,24.558962
252.0,33.12697
253.0,35.045162
258.5,0.0
262.5,23.765
262.75,0.0
264.0,32.075882
264.5,16.604
266.0,26.743637
270.25,58.6
271.0,42.45727
277.0,29.146
281.0,29.0775
282.0,34.206665
283.0,33.95
284.0,31.954
286.0,43.587776
288.8,7.0
293.0,27.945715
297.56,25.0
300.5,31.28
311.0,43.336666
313.5,0.0
316.0,35.0
323.0,33.167503
324.0,34.999332
327.3,32.0
331.0,57.193333
333.33,47.0
334.5,50.0
336.0,32.788002
357.0,15.0
357.5,0.0
358.0,17.94
367.0,51.63
370.5,10.0
400.04,0.0
400.44,0.01
408.0,25.05
444.5,0.0
445.0,11.666667
447.0,0.0
452.5,15.0
460.0,6.6666665
499.99,0.0
510.0,0.0
564.0,0.0
650.0,25.0
750.0,0.0
990.75,0.0
1213.0,0.0
1362.0,0.0
1550.0,300.0
4549.5,0.0
22319.33,0.0
38301.78,0.0
0.12,2.9466667
0.16,0.0
0.17,0.0
0.2,1.7839535
0.24,0.10333333
0.35,0.043333333
0.39,0.0
0.48,1.38
0.52,0.0
0.93,10.0
0.96,0.0
1.02,0.0
1.05,1.0
1.11,0.0015384615
1.14,0.0
1.15,2.8
1.23,0.0
1.25,0.08857143
1.3,0.16883117
1.45,0.0875
1.5,0.045657143
1.54,0.0
1.6,0.0
1.7,0.0
1.72,0.0
2.22,0.0
2.62,10.0
2.64,0.0
2.95,1.2949438
3.06,0.0
3.15,0.0
3.2,0.13461538
4.2,0.72923076
4.46,0.0
4.75,0.0
4.9,0.26
5.95,0.0
6.06,0.635
6.08,0.0
6.1,0.74142855
6.59,1.38
6.6,0.85999995
7.85,1.02
8.15,0.0
8.29,0.0
8.51,2.6
8.65,0.0
8.78,15.0
8.8,1.8686094
8.9,1.4804546
9.01,0.0
9.36,1.032
9.88,1.344
10.25,0.0
10.39,2.14
10.45,0.0
11.08,0.0
11.15,2.39
11.66,0.0
12.22,1.9725
12.45,3.19
12.49,1.99
12.6,1.9909091
12.65,2.59
12.77,2.71
13.06,2.0833333
13.24,0.0
13.4,2.9175
14.2,0.7583333
14.69,0.0
14.7,1.7781482
14.78,0.0
14.8,3.2967026
14.9,2.29
15.03,0.0
15.14,0.0
15.27,0.0
15.3,2.7257793
15.38,0.0
15.72,0.0
15.73,0.0
15.8,2.810872
15.91,0.0
16.06,3.71
16.45,0.0
16.52,0.0
16.58,3.5149999
16.65,4.35
16.68,0.0
16.77,0.0
16.84,0.0
16.88,0.0
16.94,0.0
16.97,0.0
17.09,0.19888888
17.26,0.0
17.27,0.0
17.42,0.0
17.45,0.0
17.54,0.0
17.58,3.55
17.62,0.0
17.63,0.0
17.76,0.9275
18.1,0.378
18.11,0.0
18.15,0.0
18.17,0.0
18.2,0.6666667
18.3,3.2203722
18.34,0.0
18.38,0.6166667
18.52,0.0
18.55,0.0
18.56,2.8775
18.69,0.0
18.8,3.1044393
18.89,0.0
18.91,0.0
18.92,0.0
19.13,0.0
19.59,0.0
19.61,0.0
19.63,0.0
19.75,0.0
19.79,0.0
19.98,0.0
20.07,0.0
20.11,0.0
20.29,0.0
20.56,0.3790909
20.65,0.0
20.68,0.0
20.82,0.0
20.86,0.0
20.94,0.0
20.99,0.654
21.04,0.0
21.19,0.0
21.25,0.0
21.38,0.0
21.81,0.0
21.98,0.0
22.08,0.0
22.09,0.0
22.35,0.0
22.41,0.0
22.89,0.0
22.91,0.0
22.98,0.0
23.02,0.725
23.03,0.5
23.07,0.0
23.23,0.0
23.27,0.0
23.28,0.0
23.43,0.0
23.44,0.0
23.49,0.0
23.55,0.0
23.7,1.1666666
23.74,0.0
23.78,0.0
23.79,0.0
23.81,0.0
23.89,0.0
24.04,0.0
24.05,1.0083333
24.13,0.0
24.22,0.0
24.26,0.0
24.28,0.0
24.32,0.0
24.33,0.0
24.35,0.0
24.44,0.0
24.56,2.503
24.69,0.0
24.72,0.0
24.86,0.9145455
24.92,0.0
24.95,0.0
25.03,0.0
25.16,0.0
25.33,0.0
25.61,0.0
25.8,4.3738685
25.9,1.7800001
25.95,0.6666667
26.08,0.0
26.22,0.0
26.3,4.2775216
26.33,0.6045455
26.55,0.0
26.73,0.0
26.74,0.0
26.94,0.0
26.96,0.0
27.05,0.0
27.18,0.0
27.25,0.0
27.27,0.0
27.35,0.0
27.42,0.0
27.46,0.0
27.49,0.0
27.5,5.169133
27.53,0.0
27.55,0.0
27.63,4.1875
27.67,0.0
27.79,0.0
27.8,3.6438775
27.83,0.0
27.95,0.0
27.99,0.0
28.05,0.0
28.12,0.0
28.13,0.0
28.14,0.0
28.2,0.89444447
28.29,0.0
28.37,0.0
28.42,0.0
28.44,0.0
28.5,5.429455
28.78,0.0
28.91,0.0
29.03,0.0
29.05,0.0
29.15,0.0
29.23,0.0
29.29,0.0
29.4,0.0
29.42,0.0
29.62,0.0
29.63,0.0
29.7,2.5754716
29.74,0.0
29.75,2.0233333
29.77,0.0
29.78,0.0
29.89,0.0
29.93,0.0
29.96,0.0
30.0,5.771104
30.06,1.8628571
30.1,0.68666667
30.25,0.0
30.29,0.0
30.34,1.2766666
30.4,0.0
30.54,2.6446154
30.57,0.0
30.68,0.0
30.75,0.0
30.98,0.0
31.0,5.9975557
31.13,0.0
31.15,0.0
31.19,0.0
31.28,0.0
31.37,0.0
31.51,0.0
31.59,0.0
31.63,0.0
31.66,0.0
31.71,0.0
31.75,0.0
31.86,0.0
32.03,0.0
32.14,0.0
32.21,0.0
32.36,0.0
32.45,7.09375
32.51,0.0
32.72,0.0
32.8,6.1571927
33.14,0.0
33.15,0.0
33.21,0.0
33.34,0.0
33.54,0.0
33.63,0.0
33.93,0.0
33.97,0.0
34.09,0.0
34.3,4.7735415
34.33,0.0
34.39,0.0
34.4,0.7435714
34.42,0.0
34.46,0.0
34.86,0.0
34.96,0.0
35.09,0.0
35.28,0.0
35.43,0.0
35.44,0.0
35.46,1.6666666
35.47,0.0
35.69,2.8600001
35.7,2.7
35.77,0.0
35.81,0.0
35.96,0.0
36.14,0.0
36.5,6.913033
36.69,0.0
36.72,0.0
36.82,0.0
36.88,0.0
36.95,1.2416667
37.03,0.0
37.13,0.0
37.19,0.0
37.2,1.8269231
37.29,0.0
37.44,1.3657143
37.46,0.0
37.47,0.0
37.49,0.0
37.5,7.025958
37.78,0.0
38.1,0.0
38.14,0.0
38.19,0.0
38.58,1.0370588
38.64,0.0
38.71,0.0
38.89,0.0
39.03,1.5699999
39.1,1.97
39.27,0.0
39.51,0.0
39.57,0.0
39.7,5.2284784
39.83,0.0
39.84,0.0
39.92,0.0
39.98,7.08
40.02,0.0
40.03,0.0
40.05,10.65
40.1,1.61
40.13,0.0
40.18,0.0
40.56,5.667353
40.76,4.079
40.78,0.0
40.89,0.0
40.92,0.0
40.98,0.0
41.13,0.0
41.23,0.0
41.3,6.2419357
41.33,0.0
41.43,0.0
41.58,0.0
41.78,0.0
41.8,6.1865788
41.96,0.0
41.97,0.0
42.01,0.0
42.12,0.0
42.13,0.0
42.45,0.0
42.59,0.0
42.82,0.0
42.83,0.0
42.86,5.306667
42.91,0.0
43.23,0.0
43.25,5.2222223
43.34,0.0
43.41,0.0
43.55,5.323
43.89,0.0
43.91,0.0
43.92,0.0
43.93,0.0
44.01,0.0
44.05,2.9625
44.22,0.0
44.29,0.0
44.3,5.9385715
44.54,2.2425
44.55,0.0
44.66,0.0
44.74,0.0
44.8,5.4626923
44.97,0.0
45.0,7.8244395
45.01,1.5266666
45.05,2.72
45.06,6.3576922
45.11,0.0
45.2,6.08125
45.3,5.907619
45.33,0.0
45.49,0.0
45.67,0.0
45.69,0.0
45.7,1.0222222
45.73,0.0
45.82,0.0
46.3,4.7204347
46.33,0.0
46.4,0.0
46.47,0.0
46.51,0.0
46.61,0.0
46.73,0.0
46.74,0.0
46.96,0.0
46.99,0.0
47.0,7.9028945
47.01,6.3333335
47.04,0.0
47.07,0.0
47.36,4.0133333
47.45,0.0
47.46,0.0
47.59,0.0
47.63,0.0
47.78,0.0
47.81,0.0
47.84,0.0
47.86,0.0
47.92,0.0
48.32,0.0
48.45,0.0
48.58,0.0
48.83,0.0
48.9,4.633333
49.4,0.0
49.57,0.0
49.65,10.05
49.69,0.0
49.74,0.0
49.96,0.0
50.06,7.525
50.41,0.0
50.53,0.0
50.57,0.0
50.58,0.0
50.9,1.5
50.93,0.0
51.13,0.0
51.15,5.225
51.25,0.0
51.26,2.082
51.51,4.3166666
51.54,10.47
51.58,0.0
51.64,0.0
51.78,0.0
51.85,0.0
52.22,9.24
52.53,0.0
52.66,0.0
52.73,0.0
52.89,0.0
52.91,0.0
52.97,0.0
52.99,0.0
53.04,0.0
53.1,5.325
53.29,0.0
53.33,10.0
53.39,0.0
53.43,0.0
53.51,0.0
53.72,0.0
53.9,0.0
53.92,0.0
54.08,0.0
54.32,0.0
54.61,0.0
54.63,0.0
54.77,0.0
55.12,0.0
55.38,0.0
55.41,0.0
55.42,0.0
55.43,0.0
55.46,0.0
55.59,0.0
55.7,11.583333
55.71,0.0
55.73,0.0
55.95,0.0
56.19,0.0
56.31,8.466666
56.4,0.0
56.55,0.0
56.77,0.0
56.99,0.0
57.12,0.0
57.22,0.0
57.52,0.0
57.59,4.5933332
57.73,0.0
57.82,0.0
58.12,2.9459999
58.16,7.2975
58.21,0.0
58.27,7.3
58.3,9.701111
58.52,5.875
58.55,10.913333
58.61,0.0
58.78,8.996667
59.11,2.396
59.13,7.2966666
59.43,0.0
59.48,0.0
59.51,0.0
59.72,0.0
59.83,0.0
59.87,0.0
59.9,8.670714
60.07,0.0
60.39,7.0
60.43,0.0
60.45,0.0
60.53,0.0
60.65,0.0
60.73,0.0
60.76,9.93
61.37,5.0
61.74,0.0
61.84,0.0
62.06,7.258333
62.27,0.0
62.3,6.0953336
62.33,0.0
